,SPY.Adjusted,AAPL.Adjusted,CSCO.Adjusted,HON.Adjusted,KO.Adjusted,NKE.Adjusted,WBA.Adjusted,AMGN.Adjusted,CVX.Adjusted,IBM.Adjusted,MCD.Adjusted,PG.Adjusted,WMT.Adjusted,AXP.Adjusted,DIS.Adjusted,INTC.Adjusted,MMM.Adjusted,TRV.Adjusted,BA.Adjusted,GS.Adjusted,JNJ.Adjusted,MRK.Adjusted,UNH.Adjusted,CAT.Adjusted,HD.Adjusted,JPM.Adjusted,MSFT.Adjusted,VZ.Adjusted
5/8/2013,139.861526,14.479721,16.221659,62.579685,32.884418,29.174223,40.248425,86.091141,88.388176,152.130493,80.419991,62.04562,65.203087,62.602047,59.991032,19.453487,86.851181,72.720894,79.71862,132.521957,68.60865,35.069813,55.069374,71.598083,63.058254,40.105629,27.852776,37.593296
5/9/2013,139.467697,14.353395,16.307777,62.821991,32.621098,29.101171,39.175022,85.673256,88.588829,150.957016,79.416229,61.863678,65.328102,62.512989,60.609215,19.541725,88.231827,72.037674,80.201797,131.00502,68.359833,35.459572,54.628891,71.31266,63.434517,39.525322,27.574162,37.310165
5/10/2013,139.921524,14.233986,16.519154,62.789669,32.644325,29.566862,39.920666,87.4431,88.295074,151.87056,79.822517,62.29874,65.736374,62.397247,61.091038,19.654041,88.681313,72.062691,79.888161,131.498917,68.849525,35.81813,55.421757,70.258255,63.551563,39.460842,27.599489,37.437576
5/13/2013,140.032776,14.289603,16.652248,62.886597,32.675304,29.516653,40.207466,87.582405,88.022781,150.385071,79.965897,62.164249,65.411423,62.139034,61.200138,19.317112,88.69735,72.071022,80.328964,131.966324,68.921783,35.98962,54.963654,69.82222,64.103371,40.033081,27.886545,37.196918
5/14/2013,141.479904,13.947715,16.652248,63.936611,32.930882,30.091908,40.633541,88.833328,89.563286,150.934708,80.619141,62.860348,65.644707,63.67049,61.336491,19.124584,88.769585,73.237495,81.473358,136.279099,69.82093,36.363796,54.382202,69.409943,64.646851,40.484432,28.507189,37.635777
5/15/2013,142.241943,13.476046,16.605268,64.526207,33.240673,30.055384,40.994072,88.40538,88.848213,151.016449,81.216621,63.817463,66.544647,64.801239,61.518311,19.413376,89.500038,73.137505,82.244781,137.240402,70.358833,36.426159,54.276493,68.973892,65.115044,41.177578,28.779253,37.940144
5/16/2013,141.574081,13.656106,18.703445,63.917316,33.37233,29.420763,40.240238,86.389061,88.667641,152.033951,80.555443,63.437744,65.411423,64.311546,60.427402,19.204803,89.1549,72.379311,81.87178,136.234985,70.206284,36.145531,54.743404,68.799484,64.170273,41.080864,28.974806,37.657017
5/17/2013,142.944092,13.614622,18.977457,65.557266,33.279404,29.822538,40.878826,86.932228,89.144363,154.81926,80.890022,63.295368,64.886444,65.282059,60.527405,19.285019,89.411751,72.071022,83.855431,139.507019,70.720116,35.849312,55.360085,69.505081,64.262253,42.152817,29.646463,37.763187
5/20/2013,142.935547,13.91849,18.750422,65.378685,32.822456,29.827105,40.994194,84.092949,90.126663,154.195374,80.890022,62.559761,64.494797,66.243652,60.109219,19.317112,89.676636,71.279503,83.685898,140.142029,70.655861,35.241287,55.113422,70.028313,64.178635,42.144756,29.825006,37.331398
5/21/2013,143.141052,13.815737,18.797392,65.070145,32.79147,29.781452,41.290844,85.788277,90.9645,154.975235,81.368004,62.330364,64.486458,66.875809,59.845585,19.373268,89.909416,69.679779,83.711311,141.756027,71.121483,36.893852,55.386517,69.845985,65.809029,42.73312,29.629456,36.857155
5/22/2013,142.0793,13.868841,18.272852,64.615494,32.721779,29.425331,41.315556,86.026947,90.234993,153.742249,81.049324,62.346191,64.186508,66.279274,59.609222,19.309092,89.437172,69.79641,83.016212,140.530106,71.017143,36.410568,54.866741,69.528854,66.62838,43.224777,29.425415,36.432453
5/23/2013,141.668274,13.893665,18.405947,64.33136,32.473946,28.913986,41.529797,86.924004,90.574471,153.125824,80.483727,62.251278,63.60323,66.501869,59.300133,19.293043,89.130409,69.571442,84.559036,138.827942,70.539909,36.893852,54.937214,68.93428,65.976227,42.999084,29.034315,36.729744
5/24/2013,141.548447,13.988254,18.421602,64.371956,32.714027,28.667439,41.834671,87.162674,90.610588,152.798996,79.894218,64.766617,64.419815,67.018272,59.536491,19.188759,89.017365,69.654762,84.77095,139.983322,70.224457,36.761333,54.672939,68.347588,66.043114,43.248947,29.136339,36.375824
5/28/2013,142.396118,13.871668,18.703445,64.761642,32.954121,28.891159,41.389713,87.401321,91.318413,154.329086,80.651024,63.959805,64.428154,67.810692,60.627392,19.317112,90.08297,69.338165,84.864197,142.177429,70.863449,37.119896,55.800571,68.331734,66.737099,44.006573,29.773989,35.972359
5/29/2013,141.471344,13.981969,18.883512,63.974136,32.063469,28.731354,40.821152,85.911705,90.639473,154.433044,78.906403,62.409473,63.519901,67.516891,60.236496,19.469534,89.711624,69.713081,83.999519,144.097305,69.278122,36.535271,55.80938,68.569557,66.461166,44.062988,29.654953,35.087547
5/30/2013,141.993668,14.190305,19.079235,64.493721,31.57555,28.58935,40.384441,86.594826,90.365036,155.502609,77.934921,62.559761,63.019913,67.7929,58.772854,19.421402,89.94574,70.45462,85.228722,145.406723,69.553108,36.691174,56.963451,68.506149,66.419357,44.828667,29.782488,34.740715
5/31/2013,139.95575,14.132173,18.883512,63.698135,30.971449,28.245781,39.354424,82.734985,88.660439,154.507309,77.533485,60.716743,62.361656,67.410042,57.345581,19.477554,89.017365,69.754776,83.940193,143.398376,68.089096,36.40276,55.175091,68.022522,65.76722,43.998512,29.671965,34.31601
6/3/2013,140.72641,14.163281,19.087069,64.014755,31.606529,28.873363,39.964188,81.582832,89.628273,155.19809,78.64949,61.428635,63.069935,68.086716,58.000122,20.247669,89.29187,69.788071,85.398262,144.707764,68.517776,37.766891,55.324837,68.28418,66.118378,43.917915,30.258606,34.44342
6/4/2013,140.049927,14.118975,19.071407,63.113594,32.078953,28.758842,39.57692,80.068527,88.812103,153.148087,78.978645,61.199242,63.27824,67.721649,58.500122,20.343935,88.815567,69.838051,84.440369,143.044464,68.024384,38.538605,54.937214,68.117661,64.387489,43.555214,29.748484,34.570831
6/5/2013,138.089111,13.986993,19.040098,62.269249,31.482616,28.287012,40.071308,77.854668,87.808128,150.585602,77.413033,60.637653,62.703281,66.564201,57.381939,19.81448,87.661179,68.521622,83.490913,140.054108,67.684685,37.985157,54.399834,66.928467,63.101913,42.74118,29.569941,34.188599
6/6/2013,139.339264,13.778028,19.220161,63.048641,31.591043,28.474821,39.749947,80.233124,87.100288,151.372925,77.621811,60.764202,63.019913,67.881935,57.400124,19.774372,87.725784,68.521637,84.567505,141.274979,68.31559,37.88382,54.549591,66.595505,64.916824,43.119987,29.722982,35.370693
6/7/2013,141.111725,13.883296,19.173185,64.201477,32.071205,28.745096,40.722256,81.319443,87.902008,153.266968,78.906395,61.499828,63.60323,69.484612,58.954681,19.726236,89.695488,69.946709,86.881737,146.875366,68.67955,37.564232,55.122223,67.110817,66.16037,43.740597,30.326609,35.56181
6/10/2013,141.111725,13.791538,19.071407,63.876736,31.893074,28.877941,40.911793,80.907951,88.617096,152.279053,79.909981,61.752949,63.119919,69.698303,58.027393,20.063158,89.453331,69.829338,86.66983,148.18483,68.865585,37.774681,56.100101,66.436935,65.311745,43.813148,30.156574,35.767082
6/11/2013,139.656052,13.751002,18.844362,63.454578,31.591043,28.470245,40.821152,80.59523,87.721443,151.506622,78.86628,61.792503,62.703281,68.131226,58.000122,19.8225,88.97702,68.806633,86.25444,144.486603,68.50161,37.073135,56.320343,66.214958,65.210899,43.111938,29.620958,35.519344
6/12/2013,138.500122,13.581001,18.781734,62.772602,31.497459,28.131256,40.656357,79.311386,86.652466,149.441788,78.874275,61.381184,62.361656,66.528557,57.26376,19.621946,88.016357,68.278526,85.516945,143.203751,67.733192,36.83149,56.232246,65.969162,64.194244,42.862068,29.756981,35.321136
6/13/2013,140.606506,13.699471,19.063574,63.576351,31.513054,28.29159,41.257874,81.072578,87.873116,151.350632,79.38813,62.037697,62.494953,66.964844,58.454674,20.047119,89.76815,69.410225,86.60202,146.707306,68.67955,37.68108,56.763165,67.499306,64.303452,43.659996,29.518927,35.84494
6/14/2013,139.724518,13.513756,18.860027,63.470791,31.458458,28.351135,41.348518,80.175507,86.876396,150.184509,79.018799,61.721298,62.386627,64.970428,58.000122,19.990961,89.630905,68.865318,86.322281,144.141571,68.67955,37.720417,56.453457,66.492432,64.353859,42.821789,29.246868,36.149311
6/17/2013,140.803436,13.57503,19.337591,64.712936,31.723598,28.374043,41.513317,81.541672,87.555344,150.80838,79.275734,62.456921,62.453304,65.745049,58.627392,20.135366,90.341309,69.770683,87.339531,145.194382,69.261932,37.602417,56.957821,66.532066,63.975765,43.402084,29.756981,35.894489
6/18/2013,141.916611,13.567804,19.431538,65.638451,31.918558,28.470245,41.941807,83.533295,87.772018,152.167603,80.086617,62.520218,63.103264,66.760078,59.354671,20.432178,91.197021,70.491592,88.229622,145.229767,69.852386,37.563091,58.116985,67.031555,64.858002,43.611641,29.739981,36.489082
6/19/2013,139.95575,13.292218,19.321934,64.688599,31.513054,28.287012,41.389713,81.623955,87.035278,149.991425,79.331924,61.389088,62.044994,66.092308,58.481945,20.055141,90.066841,68.974312,86.678329,142.938339,68.639107,37.429359,57.745346,66.793701,63.799305,43.160294,29.408409,35.427315
6/20/2013,136.487885,13.098646,19.134039,63.056763,30.51486,27.842663,39.83234,79.237312,85.193459,146.582138,77.710114,59.52235,60.85342,64.925911,56.345577,19.405355,87.814575,66.878586,84.465775,137.497208,66.827286,36.430294,56.453457,65.96125,62.068436,42.297901,28.473188,34.655777
6/21/2013,136.926041,12.99369,19.165356,63.527634,31.006159,27.746468,40.137238,80.88327,85.901299,145.178391,78.063393,61.246696,61.253384,65.273132,57.027401,19.413376,88.468437,66.283401,84.753998,136.470917,67.296425,36.973095,56.541954,65.897812,62.026398,41.87878,28.286131,35.052166
6/24/2013,135.195847,12.649288,18.836536,62.228664,30.826794,27.462448,39.593391,79.122078,84.377266,143.752289,78.111565,60.574371,61.82835,64.115654,56.763763,18.916008,86.781273,65.260666,82.948395,133.400848,68.436905,36.508957,57.205574,64.629333,61.76593,41.040558,28.66873,34.769024
6/25/2013,136.495621,12.652118,18.797392,63.040524,30.974964,27.664011,37.261456,79.319603,84.832298,144.821854,78.296211,60.661381,61.970005,65.201897,56.881939,19.156672,87.378639,65.746887,83.643509,135.41803,69.035439,36.367367,56.391514,65.271507,62.295296,41.975502,28.626223,35.703381
6/26/2013,137.847137,12.508826,19.094894,64.745399,31.450659,28.332813,37.088409,81.96962,85.337914,144.732681,79.356018,61.222984,62.5033,65.79847,57.46376,19.260956,88.5411,66.886978,85.406754,134.179413,70.361961,36.729229,57.320602,65.089165,63.580814,42.314011,29.204353,35.8591
6/27/2013,138.656235,12.374016,19.282787,65.110725,31.396061,28.548117,36.99778,81.467606,85.742378,145.319443,80.006325,61.436543,62.711624,66.884712,57.927402,19.293043,88.993172,67.348022,87.441254,135.816147,70.135468,37.193359,58.479763,65.770973,64.084976,42.837898,29.433908,36.09977
6/28/2013,138.088104,12.46043,19.055742,64.41256,31.27911,29.171124,36.420975,81.196007,85.475143,141.947418,79.484459,60.898678,62.069996,66.564201,57.409218,19.437439,88.274719,66.995941,86.839378,133.816635,69.447975,36.540432,57.940018,65.398369,65.093277,42.547756,29.365891,35.632591
7/1/2013,138.897308,12.8592,19.189779,65.208168,31.552036,28.552696,36.536331,80.233124,86.009644,142.073624,80.142807,61.713383,62.153328,67.347702,58.118309,19.164688,88.242424,67.993507,87.51754,134.259033,70.070793,36.43816,58.072739,65.580688,64.589149,42.30595,29.212858,35.646751
7/2/2013,138.768173,13.150496,19.174009,63.227238,31.481859,28.685545,36.635216,79.056221,86.060204,142.237091,80.23114,62.04562,62.253311,66.642174,57.509209,19.02832,87.7742,66.912117,86.017105,133.524689,70.022247,36.619099,57.754181,65.390411,64.958832,42.866127,28.855774,35.837875
7/3/2013,138.828354,13.223085,19.386885,63.738716,31.575445,28.79549,36.355042,78.850502,86.009644,143.53688,80.568329,62.148438,62.294994,66.606445,57.827396,19.0604,88.355438,67.398308,87.22084,133.091141,70.192116,36.619099,57.993095,64.890968,65.311745,42.841778,28.915287,36.106853
7/5/2013,140.326187,13.116873,19.371117,64.997078,31.598833,29.152796,36.462177,80.35656,87.042511,144.784698,80.17495,61.966492,62.669945,68.151474,58.018303,19.301069,90.042603,68.186333,88.331352,135.577286,71.073769,37.098953,58.550549,65.120888,65.782288,43.832241,29.085329,36.312126
7/8/2013,141.126694,13.042398,19.418419,65.492302,31.614429,29.189444,37.3521,80.80098,87.569786,144.821854,80.190979,62.29874,63.919846,68.803459,58.827396,18.603149,90.51889,68.538391,88.475449,136.081619,71.656113,37.29562,59.780487,65.96125,66.56369,44.408665,29.187353,36.587391
7/9/2013,142.142441,13.271793,19.836277,66.076874,31.840578,29.285641,38.274975,80.924416,89.036003,142.088516,80.279305,62.939423,64.186508,69.3125,59.036495,18.563034,91.503754,68.781479,88.738258,138.8508,71.890709,37.460815,60.143288,67.649918,66.96701,44.562916,29.204353,36.437241
7/10/2013,142.194077,13.220883,20.033369,65.930717,31.723598,29.134476,39.428574,83.994164,88.768761,142.794113,80.271294,63.121365,63.969841,68.16935,59.00922,18.651283,91.568352,68.379112,89.433357,137.86879,72.181885,37.728291,59.895542,67.356598,66.714943,44.51421,29.501925,36.136948
7/11/2013,144.130905,13.427025,20.396038,67.034836,31.996546,29.189444,40.12899,84.981758,89.397141,143.202591,80.9216,63.888634,64.68647,68.714142,60.527405,19.244911,92.456337,69.326385,90.60318,139.532074,72.529678,38.003613,60.488388,68.736061,67.101448,44.765877,30.343622,36.61599
7/12/2013,144.191101,13.402515,20.451225,66.872467,31.996546,29.166536,40.178432,85.812981,89.606613,142.660431,81.555901,64.505615,64.68647,69.955536,60.891048,19.17271,92.948776,70.567039,86.356163,141.655441,72.788498,38.184555,60.169823,69.108681,67.672806,44.627876,30.326609,36.043995
7/15/2013,144.742065,13.431739,20.443346,66.815643,31.980938,29.019951,40.598675,85.961098,90.054436,144.093948,80.889503,64.473976,64.186508,69.526855,59.936497,19.204803,92.714676,69.812576,89.569008,144.212341,73.120125,38.168819,59.833595,69.291016,67.555183,44.562916,30.751715,35.722229
7/16/2013,144.199738,13.518468,20.26989,66.596436,31.372679,28.722198,40.590435,85.631912,89.649933,143.982544,80.993889,64.046822,64.469818,69.901939,59.118305,19.453487,92.302971,69.770683,88.356766,141.770462,73.120125,37.940681,59.205334,69.901466,67.403938,44.660336,30.836737,35.951031
7/17/2013,144.569901,13.52192,20.277779,66.929291,31.848381,29.010786,40.977718,85.845871,89.816063,144.502487,80.36763,63.825283,64.328163,68.589111,59.418308,19.373268,92.545135,70.407791,88.83149,142.885284,72.901756,37.862015,58.603657,68.71228,67.588791,44.871426,30.386133,36.279938
7/18/2013,145.361771,13.567489,20.388155,67.359573,31.824989,29.006205,41.645153,86.224442,90.625023,147.057556,80.43187,63.99263,64.444809,66.097382,59.836494,18.643263,93.223228,70.860443,91.238983,145.150085,72.934113,37.287762,62.426205,68.432846,67.235878,45.764469,30.131067,35.729389
7/19/2013,145.619995,13.353496,20.356615,67.846703,32.043339,29.019951,41.702839,90.026672,91.665123,143.752289,80.504112,64.845367,65.061432,66.142059,59.2365,18.482817,93.796425,70.969421,90.671013,145.415573,74.600334,37.594559,63.222588,68.376976,67.126656,45.593983,26.696264,35.715073
7/22/2013,145.904099,13.396229,20.277779,67.416412,31.848381,28.992468,42.238438,89.664551,91.751801,144.160782,78.344376,64.725807,64.886444,66.731483,58.545582,18.266226,93.869064,71.614899,90.586235,147.087738,74.640793,37.53949,63.868515,68.656403,67.219093,45.918713,27.214888,35.943886
7/23/2013,145.594254,13.166209,20.151636,67.603149,31.941946,28.946653,42.032425,87.747009,91.917931,144.821854,77.68602,64.510651,65.453079,66.454628,58.591022,18.250185,94.248474,68.915611,91.374641,147.096573,74.754051,37.704681,64.319786,68.273193,67.378716,46.008015,27.053345,36.008228
7/24/2013,145.060532,13.842445,20.175285,67.392075,31.863977,28.69013,42.090126,87.73053,91.275093,146.032532,77.605736,63.968739,65.186432,67.30304,58.763756,18.394579,93.909439,68.890495,90.662537,146.017212,74.705475,37.578823,64.1782,66.612679,67.445953,45.975555,27.172379,36.022533
7/25/2013,145.413422,13.779284,20.104326,67.262146,31.848381,28.625996,42.032425,90.125427,92.279076,146.485611,78.272125,64.08033,65.003098,67.669228,58.68195,18.498863,94.087044,69.452133,90.450607,146.786972,74.875366,37.893482,64.25782,65.574852,66.370422,45.87001,26.687763,36.258488
7/26/2013,145.568359,13.857529,20.104326,67.28653,31.692406,28.64432,41.875881,90.199471,92.134605,146.582138,78.705666,64.064369,64.994766,67.285187,59.072857,18.659304,94.37767,70.080841,89.518135,146.211838,75.08564,38.145214,63.895069,65.510971,66.16037,45.504673,26.883308,36.480152
7/29/2013,145.120773,14.071207,19.970297,67.189087,31.411674,28.726776,41.711075,90.010216,91.13063,145.735413,78.57724,63.825283,64.986427,67.035141,58.736481,18.643263,94.135468,69.921577,88.84845,144.362717,75.393028,38.027214,64.408241,66.277382,66.101555,45.212395,26.815294,36.8162
7/30/2013,145.120773,14.244985,20.238356,67.383934,31.442865,28.790905,41.208424,91.516266,90.848938,145.586868,78.978645,64.104202,64.903107,67.151245,58.345585,18.755569,94.321121,69.904808,89.628349,143.708008,75.360672,37.799091,63.948139,66.413094,66.042755,44.920124,27.078856,36.051136
7/31/2013,145.224106,14.220158,20.175285,67.367706,31.255714,28.822971,41.406204,89.121376,90.928391,144.866364,78.745834,63.99263,64.944778,65.883041,58.772854,18.72348,94.797409,70.038925,89.094276,145.123642,75.627579,37.893482,64.461334,66.189537,66.404045,45.244884,27.070356,35.379025
8/1/2013,146.902603,14.350567,20.411804,68.650444,31.637823,30.220139,42.131321,90.026672,91.325653,145.438309,79.484459,65.060501,65.178085,67.544182,59.418308,18.611172,95.588554,70.717941,90.450607,148.18483,75.845993,38.216015,64.73568,67.411003,66.076355,45.902496,26.925817,35.75798
8/2/2013,147.152267,14.534711,20.648327,68.747871,31.364893,30.371313,42.007717,89.755081,90.249435,144.955566,79.645012,64.781586,65.619713,67.597794,60.463772,18.627216,95.467445,70.416176,91.467857,148.29982,76.347466,38.184555,63.939293,67.299232,67.412369,45.861885,27.11286,35.929585
8/5/2013,146.937088,14.751848,20.742937,68.626068,31.419466,30.417135,41.991238,88.41362,89.556061,145.208054,79.733345,64.869263,65.636368,67.812111,60.018311,18.566465,95.192986,69.703621,91.128792,148.919189,75.870247,38.176689,64.894913,66.708458,66.933418,45.545265,26.951324,35.900986
8/6/2013,146.102051,14.619871,20.664097,68.325706,31.481859,30.481258,41.397961,86.594826,88.942123,141.858307,79.235588,65.140213,64.886444,67.704964,60.954674,18.469254,94.853935,69.041382,90.738838,145.787186,75.878326,38.105885,64.80645,65.886185,67.261086,45.05003,26.849304,35.815186
8/7/2013,145.628677,14.611381,20.593142,67.911644,31.310305,30.064398,40.944752,92.503868,89.07933,140.753448,78.946541,65.315536,64.86129,67.106567,59.91832,18.38825,95.120308,68.622223,90.623878,144.610519,75.757019,38.192417,64.523308,65.806351,66.236,44.895779,27.257397,35.700771
8/8/2013,146.162338,14.582283,20.703514,67.797997,31.349283,30.256796,41.109558,90.841415,88.891541,140.283249,78.713722,65.482887,64.760689,68.044304,59.772858,18.185732,95.806496,68.764717,90.129951,144.07077,75.498177,38.129478,64.753357,67.027802,67.252678,44.51421,27.963062,35.479122
8/9/2013,145.740601,14.374783,20.537945,67.643715,31.318089,30.375891,40.878826,90.224167,88.479851,140.201126,78.376526,65.060501,64.467293,67.428078,58.845585,18.234343,95.50782,68.823425,89.695656,143.442657,74.705475,38.066547,64.532143,67.466888,66.353638,44.262512,27.801531,35.264626
8/12/2013,145.568359,14.783137,20.766592,67.733032,31.060749,30.467512,41.35675,89.05555,87.974258,141.149109,77.910812,65.044579,64.618172,67.419174,58.118309,18.33964,95.564339,69.007851,88.767448,143.053314,74.414314,38.129478,64.054314,68.911873,66.546906,43.913433,27.946058,35.500572
8/13/2013,145.998795,15.485673,20.75082,67.944122,30.920378,30.146858,41.645153,88.767487,88.479851,140.648987,77.437149,65.076447,64.433716,68.080048,58.163761,18.242443,95.798424,68.689285,90.462067,144.84053,75.23127,38.098026,64.903793,69.111435,66.74855,44.075809,27.59502,35.143066
8/14/2013,145.249878,15.768134,20.798124,67.668083,30.826794,29.478041,41.579243,88.147552,88.154831,139.98465,77.164162,64.749702,64.048126,67.767464,58.145573,18.282936,94.950798,68.890495,88.699341,144.513138,73.362808,38.208149,64.142822,68.512711,65.0681,43.962143,27.697765,34.957161
8/15/2013,143.218445,15.749474,19.300152,66.580193,30.483679,29.084089,40.672832,87.420174,87.572212,138.68576,76.58609,64.136078,62.37986,66.874374,56.709209,17.845514,93.521942,67.959991,87.481575,142.22171,72.432632,37.736149,63.178341,68.544632,63.135529,43.263943,27.2183,34.706905
8/16/2013,142.744995,15.889282,19.13459,66.87394,30.452484,29.157381,40.502823,86.71756,87.30275,138.349884,76.297035,63.673878,62.128349,67.133377,56.518299,17.748302,93.562294,67.985107,88.111748,142.142014,72.287033,37.523758,63.204868,67.985786,63.337181,43.263943,27.22686,34.113441
8/19/2013,141.832565,16.060406,19.13459,66.465958,30.241919,29.642954,40.237461,86.353851,86.414322,137.521317,76.658356,63.426834,61.684032,66.392105,56.209209,18.048025,93.328209,67.255814,89.176224,140.346054,73.160591,37.429359,63.452618,67.219398,63.19434,42.07864,26.875824,33.96328
8/20/2013,142.529816,15.849425,19.174009,66.678116,30.140539,29.606304,40.436485,87.287903,86.144836,137.767609,76.674423,63.379009,61.390614,66.329582,56.254662,18.242443,93.174812,67.289322,89.099564,141.168854,72.578217,37.413628,64.116257,66.94796,62.421318,42.314068,27.072748,34.256435
8/21/2013,141.651794,15.890233,18.976906,65.747948,29.852011,29.37726,40.15453,86.502647,85.715172,137.991531,76.361259,63.259468,61.658897,65.588318,55.58194,17.958925,92.066803,66.57682,88.48645,139.001221,71.825989,37.334957,63.576496,66.213509,61.950783,41.916264,27.064188,33.798836
8/22/2013,142.942993,15.909206,18.929604,65.903008,29.875399,29.711672,40.295506,87.858253,86.144836,138.2379,76.642303,63.570271,61.583443,65.963432,56.036484,18.031818,93.081436,67.524078,89.533867,141.036133,71.389221,37.610291,63.682674,67.195442,62.177643,42.387146,27.732014,33.620094
8/23/2013,143.425003,15.847846,18.811342,66.417,30.03916,29.413912,40.461365,87.287903,87.04789,138.409576,76.377357,63.761551,61.566669,65.775887,56.118305,18.177631,92.862312,67.222298,89.823418,140.363754,72.049324,37.547348,64.18705,66.971916,62.085224,42.47644,29.752619,34.041943
8/26/2013,142.891312,15.909527,18.787695,66.131439,29.727242,29.281061,40.486252,94.02462,86.54538,137.902008,76.521866,62.590076,61.22295,65.740158,55.772846,18.039921,92.805473,67.163605,89.86599,139.700134,71.332169,37.460815,64.045464,66.708458,63.379177,42.054279,29.238909,33.562885
8/27/2013,140.593063,15.45467,18.511749,64.662766,29.750633,28.772589,39.184238,90.205757,86.523529,136.409058,76.144501,62.135818,61.080463,64.221924,55.172848,17.975121,91.506699,66.845047,87.890343,135.568481,70.223854,37.059616,63.284492,66.021904,62.278461,41.080059,28.4769,33.57003
8/28/2013,141.092316,15.527736,18.488098,64.825958,29.906593,29.029112,39.034977,90.263626,88.708298,135.976151,77.14006,61.243263,60.678036,64.311211,55.28194,18.056122,91.725876,66.970802,87.941437,135.781509,70.517204,37.043884,63.3022,65.822342,63.043091,41.063808,28.27141,33.291168
8/29/2013,141.316071,15.553041,18.488098,65.323654,29.711636,29.176186,39.45792,89.982582,87.659622,136.334412,76.775848,61.609863,60.719978,64.498764,55.527397,17.869812,91.985626,67.272583,89.355042,136.367294,70.549805,37.051746,64.098564,65.886185,63.059895,41.161232,28.725193,34.192093
8/30/2013,140.868469,15.411333,18.377724,64.923836,29.774025,28.872845,39.864265,90.048698,87.7033,136.058243,76.371201,62.072056,61.181057,64.221924,55.300121,17.805004,92.196678,66.979179,88.494957,135.035843,70.419426,37.201225,63.479168,65.89418,62.589386,41.023209,28.596766,33.877483
9/3/2013,141.505463,15.454349,18.511749,66.074318,29.555679,29.548475,40.419903,91.759766,87.79071,137.319733,76.500671,61.960495,60.929539,64.686317,55.391033,17.877911,91.904457,67.54084,89.423164,137.370346,70.427582,37.138298,64.204742,65.870216,62.420456,41.510334,27.295355,32.897911
9/4/2013,142.676132,15.774139,18.740387,66.058022,30.054764,29.934549,41.041862,93.421219,88.016464,136.70018,77.018669,61.7533,61.122364,65.320389,55.554665,18.33964,92.98407,67.959991,90.581299,138.240189,70.818718,37.508026,64.903793,66.692497,62.623165,42.111111,26.713144,33.448475
9/5/2013,142.856903,15.665966,18.677317,66.408875,29.820822,30.049454,41.622372,93.346809,88.387871,137.461578,77.423363,61.474354,60.921146,65.909843,55.727383,18.307245,93.24382,67.61628,90.819733,138.621902,70.932846,37.37429,65.51432,66.221497,61.651791,42.30595,26.738827,33.348373
9/6/2013,142.925781,15.759275,18.566938,66.629181,29.906593,29.865612,41.016991,91.759766,88.271332,136.625519,77.908966,61.482342,60.854092,65.50795,55.809212,18.363947,93.381798,67.89463,90.325836,139.056839,71.030624,37.358559,65.532021,66.572739,61.406849,42.671276,26.670336,33.133869
9/9/2013,144.294449,16.010744,18.858644,67.257439,30.03916,30.058645,41.647259,92.305328,89.006882,138.0811,78.062752,62.287228,61.625336,65.784805,55.991028,18.558355,94.761757,69.328613,91.279587,141.568878,71.356621,37.555222,65.700157,68.329086,62.150131,42.914845,27.106993,32.826412
9/10/2013,145.361771,15.646036,19.047863,68.644493,30.124945,30.711292,42.020447,91.883736,89.582191,139.290451,78.418861,62.119873,62.002605,66.624313,57.118305,18.615061,95.451744,69.623848,92.114113,146.583984,72.147102,37.744026,66.036369,69.143394,63.011703,43.572453,27.732014,33.226818
9/11/2013,145.818008,14.794214,19.221315,68.562935,30.241919,31.065197,42.086784,92.553284,90.244911,142.350906,78.880203,62.374889,62.078041,67.142311,58.127392,18.477356,96.360855,70.627625,93.016769,146.512985,72.717545,37.869892,66.773582,69.558502,63.383362,43.239582,28.031679,33.262573
9/12/2013,145.430664,14.951736,19.150354,68.358932,30.194794,31.290407,44.193199,93.784882,90.223053,142.373322,78.653564,62.36694,61.960697,67.240547,59.536491,18.331541,95.946877,70.113083,93.502167,144.995132,72.538277,37.981007,66.382774,69.326981,63.687431,42.411499,27.988873,33.856026
9/13/2013,145.757736,14.70533,19.174009,68.579247,30.391171,31.212271,44.334171,95.107452,90.405121,143.448196,78.791168,62.996479,62.337914,67.249489,60.627392,18.987688,96.271576,70.484215,94.805084,145.572021,72.17971,37.933384,66.151863,69.462715,63.442471,42.695644,28.279976,34.149189
9/16/2013,146.601334,14.237819,19.221315,69.435951,30.524706,31.340963,45.428844,96.859818,90.361427,144.179749,79.082527,63.881069,62.690033,67.517387,60.854675,18.947189,96.782967,71.336197,98.500885,148.261597,72.554588,38.250889,66.720291,69.598427,63.805695,43.142166,28.083055,34.535301
9/17/2013,147.255539,14.402304,19.213428,69.721542,30.469717,31.400715,45.544949,95.661263,90.550751,143.44075,79.252502,63.618088,63.000214,68.696281,60.891048,19.230703,97.351166,71.589241,99.727142,148.607788,72.579018,38.108021,66.00087,69.51062,64.025307,43.101578,28.194353,34.728344
9/18/2013,148.959885,14.69837,19.552439,70.700661,31.09812,31.933861,46.133755,97.140846,91.628586,145.127762,79.883812,63.99263,64.06488,69.339302,61.009232,19.360315,98.455124,72.466515,100.825668,149.175888,73.271736,38.417576,64.872871,70.125313,65.351418,43.361366,28.528269,34.835609
