,SYMBOL,BID,BIDSIZ,OFR,OFRSIZ,PRICE,SIZE
8285,KO,61.99,8,62.0,14,61.99,1400.0
8286,KO,61.99,4,62.0,15,61.99,75.0
8287,KO,61.98,25,61.99,14,61.99,125.0
8288,KO,61.99,1,62.0,29,61.99,80.0
8289,KO,61.98,37,62.0,21,61.99,304.0
8290,KO,61.98,23,61.99,8,61.99,100.0
8291,KO,61.98,37,61.99,2,61.99,700.0
8292,KO,61.99,19,62.0,20,61.99,200.0
8293,KO,61.98,19,61.99,21,61.99,200.0
8294,KO,61.98,5,61.99,32,61.985,100.0
8295,KO,61.97,20,61.99,31,61.98,2900.0
8296,KO,61.98,9,61.99,29,61.98,372.0
8297,KO,62.0,17,62.01,21,62.0,225.0
8298,KO,62.01,28,62.02,26,62.01,100.0
8299,KO,61.99,19,62.0,23,62.0,25.0
8300,KO,61.98,19,62.0,38,61.99,100.0
8301,KO,61.98,18,62.0,30,61.99,400.0
8302,KO,61.97,17,61.98,30,61.98,800.0
8303,KO,61.96,21,61.98,22,61.97,132.0
8304,KO,61.97,34,61.99,21,61.98,337.0
8305,KO,61.98,31,62.0,14,61.99,700.0
8306,KO,61.99,41,62.01,17,62.0,1000.0
8307,KO,62.0,32,62.01,5,62.01,300.0
8308,KO,62.02,22,62.03,25,62.02,408.0
8309,KO,62.01,24,62.03,29,62.02,100.0
8310,KO,62.03,9,62.04,20,62.03,3.0
8311,KO,62.02,25,62.03,7,62.03,200.0
8312,KO,62.02,25,62.03,2,62.03,300.0
8313,KO,62.02,20,62.04,26,62.03,100.0
8314,KO,62.02,20,62.04,33,62.03,100.0
8315,KO,62.03,5,62.04,25,62.03,100.0
8316,KO,62.03,9,62.04,10,62.035,100.0
8317,KO,62.03,11,62.04,10,62.04,100.0
8318,KO,62.04,29,62.06,23,62.05,602.0
8319,KO,62.05,16,62.06,4,62.06,200.0
8320,KO,62.05,11,62.07,38,62.06,76.0
8321,KO,62.04,23,62.05,20,62.05,25.0
8322,KO,62.03,16,62.04,23,62.04,700.0
8323,KO,62.02,7,62.03,22,62.03,100.0
8324,KO,62.03,12,62.04,21,62.04,50.0
8325,KO,62.03,10,62.04,23,62.03,36.0
8326,KO,62.02,23,62.04,39,62.03,1064.0
8327,KO,62.03,13,62.04,14,62.035,100.0
8328,KO,62.04,21,62.05,21,62.04,300.0
8329,KO,62.03,19,62.04,24,62.04,75.0
8330,KO,62.03,18,62.04,23,62.04,74.0
8331,KO,62.04,13,62.05,21,62.04,200.0
8332,KO,62.04,24,62.05,8,62.05,700.0
8333,KO,62.06,5,62.07,22,62.06,9.0
8334,KO,62.05,14,62.06,24,62.06,100.0
8335,KO,62.04,22,62.05,13,62.05,200.0
8336,KO,62.06,17,62.07,43,62.06,500.0
8337,KO,62.05,16,62.06,19,62.06,100.0
8338,KO,62.05,38,62.06,2,62.06,200.0
8339,KO,62.05,24,62.07,22,62.06,5.0
8340,KO,62.05,2,62.06,39,62.05,72.0
8341,KO,62.04,21,62.05,15,62.05,100.0
8342,KO,62.03,21,62.05,35,62.04,200.0
8343,KO,62.04,10,62.05,21,62.04,401.0
8344,KO,62.05,17,62.06,18,62.05,800.0
8345,KO,62.04,14,62.06,34,62.05,120.0
8346,KO,62.04,29,62.06,19,62.05,89.0
8347,KO,62.05,18,62.06,11,62.055,100.0
8348,KO,62.05,18,62.06,11,62.055,100.0
8349,KO,62.06,20,62.07,19,62.06,2.0
8350,KO,62.07,13,62.08,20,62.07,247.0
8351,KO,62.08,23,62.09,16,62.08,475.0
8352,KO,62.07,23,62.09,27,62.08,31.0
8353,KO,62.08,26,62.1,35,62.09,300.0
8354,KO,62.09,30,62.11,25,62.1,150.0
8355,KO,62.1,31,62.12,20,62.11,206.0
8356,KO,62.11,29,62.12,2,62.12,226.0
8357,KO,62.12,20,62.13,29,62.12,300.0
8358,KO,62.12,12,62.13,18,62.13,75.0
8359,KO,62.12,25,62.14,13,62.13,2.0
8360,KO,62.14,9,62.15,28,62.15,704.0
8361,KO,62.14,9,62.15,28,62.15,600.0
8362,KO,62.14,9,62.15,28,62.15,700.0
8363,KO,62.14,9,62.15,28,62.16,200.0
8364,KO,62.15,19,62.16,2,62.16,100.0
8365,KO,62.15,10,62.17,18,62.16,500.0
8366,KO,62.16,8,62.17,10,62.16,63.0
8367,KO,62.16,3,62.17,13,62.165,3.0
8368,KO,62.16,2,62.17,17,62.16,100.0
8369,KO,62.16,13,62.17,6,62.16,100.0
8370,KO,62.16,18,62.17,3,62.17,50.0
8371,KO,62.17,14,62.18,13,62.17,150.0
8372,KO,62.16,1,62.17,26,62.16,3.0
8373,KO,62.15,16,62.16,27,62.16,97.0
8374,KO,62.14,16,62.16,40,62.15,700.0
8375,KO,62.15,26,62.16,6,62.16,25.0
8376,KO,62.15,7,62.16,17,62.15,100.0
8377,KO,62.15,13,62.16,11,62.15,68.0
8378,KO,62.15,27,62.17,21,62.16,275.0
8379,KO,62.17,10,62.18,16,62.18,400.0
8380,KO,62.17,17,62.18,2,62.18,200.0
8381,KO,62.17,12,62.19,50,62.18,500.0
8382,KO,62.18,18,62.2,28,62.19,75.0
8383,KO,62.19,22,62.21,24,62.2,258.0
8384,KO,62.21,13,62.22,33,62.21,700.0
8385,KO,62.2,11,62.21,13,62.21,700.0
8386,KO,62.2,4,62.21,19,62.205,9.0
8387,KO,62.2,1,62.21,32,62.2,200.0
8388,KO,62.19,17,62.2,12,62.2,100.0
8389,KO,62.17,20,62.18,18,62.18,100.0
8390,KO,62.17,20,62.19,43,62.18,200.0
8391,KO,62.16,20,62.17,19,62.17,300.0
8392,KO,62.17,18,62.18,17,62.17,73.0
8393,KO,62.18,3,62.19,39,62.18,100.0
8394,KO,62.17,18,62.19,30,62.18,100.0
8395,KO,62.16,24,62.18,31,62.17,175.0
8396,KO,62.16,20,62.17,7,62.17,200.0
8397,KO,62.19,12,62.2,12,62.19,100.0
8398,KO,62.19,12,62.2,12,62.195,100.0
8399,KO,62.19,7,62.2,26,62.19,700.0
8400,KO,62.19,14,62.2,14,62.19,404.0
8401,KO,62.2,9,62.21,17,62.2,7.0
8402,KO,62.18,23,62.2,8,62.19,1500.0
8403,KO,62.18,23,62.19,19,62.18,400.0
8404,KO,62.16,13,62.18,14,62.17,700.0
8405,KO,62.16,13,62.18,14,62.17,600.0
8406,KO,62.16,6,62.17,16,62.165,1.0
8407,KO,62.16,17,62.18,10,62.17,801.0
8408,KO,62.16,13,62.17,17,62.17,88.0
8409,KO,62.16,36,62.18,17,62.17,600.0
8410,KO,62.16,16,62.17,21,62.17,200.0
8411,KO,62.16,1,62.17,36,62.16,100.0
8412,KO,62.16,2,62.17,28,62.16,75.0
8413,KO,62.15,19,62.16,12,62.16,100.0
8414,KO,62.15,19,62.16,9,62.16,100.0
8415,KO,62.15,31,62.17,20,62.16,600.0
8416,KO,62.14,19,62.15,29,62.15,10.0
8417,KO,62.14,30,62.15,1,62.15,102.0
8418,KO,62.15,8,62.16,19,62.15,99.0
8419,KO,62.14,8,62.15,17,62.14,75.0
8420,KO,62.14,8,62.15,17,62.14,285.0
8421,KO,62.15,17,62.16,17,62.15,4.0
8422,KO,62.14,27,62.16,23,62.15,100.0
8423,KO,62.16,20,62.17,15,62.16,700.0
8424,KO,62.15,16,62.16,18,62.16,290.0
8425,KO,62.16,17,62.17,20,62.16,25.0
8426,KO,62.15,15,62.16,22,62.16,307.0
8427,KO,62.15,2,62.16,21,62.15,17.0
8428,KO,62.15,21,62.16,2,62.16,200.0
8429,KO,62.15,31,62.17,20,62.16,77.0
8430,KO,62.16,23,62.18,28,62.17,200.0
8431,KO,62.17,1,62.18,31,62.17,25.0
8432,KO,62.17,2,62.18,31,62.17,15.0
8433,KO,62.17,25,62.18,15,62.17,200.0
8434,KO,62.16,21,62.18,29,62.17,20.0
8435,KO,62.16,23,62.18,22,62.17,100.0
8436,KO,62.15,13,62.16,25,62.16,200.0
8437,KO,62.15,7,62.16,24,62.15,9.0
8438,KO,62.15,17,62.16,9,62.16,150.0
8439,KO,62.16,29,62.17,18,62.16,612.0
8440,KO,62.16,12,62.17,14,62.165,80.0
8441,KO,62.16,2,62.17,25,62.16,8.0
8442,KO,62.15,20,62.17,39,62.16,92.0
8443,KO,62.14,22,62.15,14,62.15,200.0
8444,KO,62.14,18,62.15,6,62.145,200.0
8445,KO,62.13,19,62.15,34,62.14,100.0
8446,KO,62.13,19,62.15,29,62.14,100.0
8447,KO,62.13,19,62.15,29,62.14,100.0
8448,KO,62.13,39,62.15,15,62.14,200.0
8449,KO,62.14,22,62.16,33,62.15,75.0
8450,KO,62.14,44,62.15,2,62.15,258.0
8451,KO,62.14,20,62.16,40,62.15,50.0
8452,KO,62.13,13,62.14,6,62.135,200.0
8453,KO,62.12,17,62.14,36,62.13,75.0
8454,KO,62.12,18,62.13,17,62.13,25.0
8455,KO,62.12,22,62.14,23,62.13,100.0
8456,KO,62.12,17,62.13,17,62.12,200.0
8457,KO,62.12,29,62.14,21,62.13,42.0
8458,KO,62.13,22,62.14,17,62.13,75.0
8459,KO,62.13,38,62.14,1,62.14,82.0
8460,KO,62.14,10,62.15,14,62.14,100.0
8461,KO,62.15,31,62.16,20,62.15,100.0
8462,KO,62.15,18,62.16,8,62.155,100.0
8463,KO,62.15,34,62.17,18,62.16,8.0
8464,KO,62.16,38,62.18,20,62.17,3.0
8465,KO,62.17,8,62.18,19,62.175,100.0
8466,KO,62.16,16,62.17,22,62.17,11.0
8467,KO,62.16,34,62.17,1,62.17,43.0
8468,KO,62.17,11,62.18,21,62.17,157.0
8469,KO,62.16,15,62.17,32,62.17,1200.0
8470,KO,62.15,9,62.17,39,62.16,1000.0
8471,KO,62.15,4,62.16,26,62.15,400.0
8472,KO,62.14,11,62.16,39,62.14,245.0
8473,KO,62.13,16,62.16,40,62.14,117.0
8474,KO,62.13,16,62.16,40,62.14,188.0
8475,KO,62.13,16,62.16,40,62.14,300.0
8476,KO,62.13,16,62.16,40,62.14,200.0
8477,KO,62.14,1,62.16,35,62.14,195.0
8478,KO,62.13,20,62.15,16,62.14,100.0
8479,KO,62.13,20,62.15,14,62.14,200.0
8480,KO,62.14,12,62.15,15,62.14,300.0
8481,KO,62.12,20,62.13,16,62.13,700.0
8482,KO,62.11,17,62.13,10,62.12,223.0
8483,KO,62.12,18,62.13,3,62.13,200.0
8484,KO,62.13,12,62.14,9,62.13,400.0
8485,KO,62.11,18,62.12,10,62.12,100.0
8486,KO,62.12,12,62.13,14,62.12,200.0
8487,KO,62.11,19,62.12,19,62.12,1200.0
8488,KO,62.12,21,62.13,8,62.12,900.0
8489,KO,62.11,16,62.13,10,62.12,400.0
8490,KO,62.12,7,62.13,13,62.12,50.0
8491,KO,62.13,15,62.14,14,62.13,506.0
8492,KO,62.14,3,62.15,18,62.14,200.0
8493,KO,62.13,15,62.14,10,62.14,500.0
8494,KO,62.12,13,62.13,20,62.13,291.0
8495,KO,62.11,22,62.12,21,62.12,400.0
8496,KO,62.11,12,62.12,7,62.12,100.0
8497,KO,62.1,17,62.11,25,62.11,117.0
8498,KO,62.1,21,62.12,21,62.11,100.0
8499,KO,62.11,19,62.12,22,62.11,2.0
8500,KO,62.1,26,62.12,24,62.11,100.0
8501,KO,62.1,25,62.12,33,62.11,50.0
8502,KO,62.11,20,62.12,18,62.11,100.0
8503,KO,62.11,21,62.12,5,62.12,503.0
8504,KO,62.12,7,62.13,21,62.12,300.0
8505,KO,62.11,16,62.12,24,62.12,400.0
8506,KO,62.1,9,62.11,29,62.11,598.0
8507,KO,62.11,16,62.12,18,62.11,300.0
8508,KO,62.11,19,62.13,22,62.12,3.0
8509,KO,62.11,17,62.13,23,62.12,100.0
8510,KO,62.11,13,62.12,26,62.12,100.0
8511,KO,62.11,10,62.12,27,62.12,191.0
8512,KO,62.11,32,62.12,1,62.12,54.0
8513,KO,62.12,19,62.13,16,62.12,92.0
8514,KO,62.1,17,62.12,37,62.11,100.0
8515,KO,62.1,1,62.11,38,62.1,100.0
8516,KO,62.11,8,62.12,14,62.11,23.0
8517,KO,62.1,5,62.11,24,62.1,200.0
8518,KO,62.09,25,62.1,4,62.1,100.0
8519,KO,62.1,27,62.12,21,62.11,23.0
8520,KO,62.12,11,62.13,18,62.12,16.0
8521,KO,62.12,37,62.14,24,62.13,207.0
8522,KO,62.12,6,62.13,22,62.12,100.0
8523,KO,62.1,18,62.11,35,62.11,34.0
8524,KO,62.09,22,62.1,12,62.1,100.0
8525,KO,62.1,8,62.11,17,62.1,200.0
8526,KO,62.09,26,62.11,26,62.1,500.0
8527,KO,62.1,34,62.12,15,62.11,700.0
8528,KO,62.1,34,62.12,15,62.11,4.0
8529,KO,62.1,15,62.11,27,62.11,160.0
8530,KO,62.12,24,62.13,23,62.12,200.0
8531,KO,62.12,17,62.13,10,62.125,100.0
8532,KO,62.12,1,62.13,39,62.12,25.0
8533,KO,62.11,8,62.12,14,62.12,100.0
8534,KO,62.12,19,62.13,19,62.12,200.0
8535,KO,62.12,1,62.13,36,62.12,100.0
8536,KO,62.12,22,62.13,18,62.12,75.0
8537,KO,62.12,2,62.13,33,62.12,120.0
8538,KO,62.11,28,62.12,5,62.12,100.0
8539,KO,62.12,16,62.13,20,62.12,2.0
8540,KO,62.11,15,62.12,24,62.12,100.0
8541,KO,62.12,18,62.13,22,62.12,1000.0
8542,KO,62.11,17,62.13,28,62.12,200.0
8543,KO,62.11,13,62.12,18,62.12,190.0
8544,KO,62.12,12,62.13,20,62.12,100.0
8545,KO,62.11,20,62.13,43,62.12,45.0
8546,KO,62.11,15,62.13,39,62.12,10.0
8547,KO,62.1,19,62.11,14,62.11,200.0
8548,KO,62.1,8,62.11,43,62.1,100.0
8549,KO,62.09,14,62.1,21,62.1,100.0
8550,KO,62.09,24,62.1,1,62.1,25.0
8551,KO,62.09,32,62.1,2,62.1,23.0
8552,KO,62.09,37,62.1,2,62.1,100.0
8553,KO,62.08,25,62.1,23,62.09,700.0
8554,KO,62.09,19,62.1,17,62.09,200.0
8555,KO,62.09,1,62.1,34,62.09,100.0
8556,KO,62.08,23,62.1,32,62.09,7.0
8557,KO,62.09,36,62.11,24,62.1,116.0
8558,KO,62.1,2,62.11,40,62.1,97.0
8559,KO,62.09,26,62.1,29,62.1,128.0
8560,KO,62.08,24,62.09,21,62.09,400.0
8561,KO,62.08,25,62.1,23,62.09,1.0
8562,KO,62.08,16,62.09,26,62.09,100.0
8563,KO,62.07,22,62.08,25,62.08,710.0
8564,KO,62.07,25,62.08,6,62.08,14.0
8565,KO,62.08,18,62.09,14,62.08,200.0
8566,KO,62.09,28,62.1,22,62.09,200.0
8567,KO,62.08,16,62.09,22,62.09,4.0
8568,KO,62.08,2,62.09,40,62.085,100.0
8569,KO,62.07,33,62.09,35,62.08,100.0
8570,KO,62.07,15,62.08,21,62.07,200.0
8571,KO,62.08,9,62.09,33,62.08,210.0
8572,KO,62.07,8,62.08,20,62.07,200.0
8573,KO,62.06,2,62.07,42,62.06,100.0
8574,KO,62.07,12,62.08,17,62.07,500.0
8575,KO,62.07,37,62.08,2,62.08,100.0
8576,KO,62.07,27,62.09,27,62.08,200.0
8577,KO,62.06,20,62.07,18,62.07,100.0
8578,KO,62.07,24,62.08,17,62.07,50.0
8579,KO,62.07,19,62.08,11,62.075,100.0
8580,KO,62.06,22,62.07,20,62.07,200.0
8581,KO,62.07,11,62.08,14,62.075,91.0
8582,KO,62.06,20,62.08,22,62.07,100.0
8583,KO,62.06,17,62.07,19,62.065,5.0
8584,KO,62.07,24,62.08,14,62.07,100.0
8585,KO,62.06,33,62.07,1,62.07,500.0
8586,KO,62.06,36,62.07,1,62.07,162.0
8587,KO,62.06,37,62.07,1,62.07,100.0
8588,KO,62.06,1,62.07,35,62.065,25.0
8589,KO,62.05,22,62.06,21,62.06,24.0
8590,KO,62.06,13,62.07,20,62.06,400.0
8591,KO,62.05,26,62.07,18,62.06,1100.0
8592,KO,62.04,22,62.05,24,62.05,100.0
8593,KO,62.05,20,62.06,20,62.05,224.0
8594,KO,62.04,22,62.06,38,62.05,100.0
8595,KO,62.05,16,62.06,20,62.05,200.0
8596,KO,62.05,2,62.06,34,62.05,100.0
8597,KO,62.05,1,62.06,33,62.05,100.0
8598,KO,62.04,21,62.06,34,62.05,100.0
8599,KO,62.05,17,62.06,19,62.05,200.0
8600,KO,62.05,41,62.07,19,62.06,300.0
8601,KO,62.04,24,62.06,38,62.05,400.0
8602,KO,62.05,15,62.06,19,62.05,423.0
8603,KO,62.05,15,62.06,11,62.055,23.0
8604,KO,62.05,12,62.06,13,62.055,100.0
8605,KO,62.05,38,62.07,16,62.06,200.0
8606,KO,62.07,18,62.08,16,62.07,2.0
8607,KO,62.06,19,62.07,19,62.07,200.0
8608,KO,62.06,30,62.08,21,62.07,123.0
8609,KO,62.06,29,62.08,21,62.07,300.0
8610,KO,62.06,19,62.08,37,62.07,500.0
8611,KO,62.06,1,62.07,26,62.06,100.0
8612,KO,62.06,3,62.07,21,62.06,196.0
8613,KO,62.06,9,62.07,20,62.06,100.0
8614,KO,62.06,3,62.07,34,62.06,32.0
8615,KO,62.04,23,62.05,18,62.05,900.0
8616,KO,62.04,2,62.05,33,62.04,83.0
8617,KO,62.03,14,62.04,21,62.04,217.0
8618,KO,62.03,27,62.04,4,62.04,100.0
8619,KO,62.04,22,62.05,19,62.04,100.0
8620,KO,62.04,7,62.05,22,62.04,33.0
8621,KO,62.05,25,62.06,18,62.05,800.0
8622,KO,62.05,1,62.06,33,62.05,108.0
8623,KO,62.04,8,62.05,24,62.05,25.0
8624,KO,62.03,16,62.05,45,62.04,200.0
8625,KO,62.04,27,62.05,22,62.04,20.0
8626,KO,62.03,16,62.04,19,62.04,250.0
8627,KO,62.03,11,62.04,35,62.03,81.0
8628,KO,62.04,25,62.05,22,62.04,208.0
8629,KO,62.04,10,62.05,9,62.045,100.0
8630,KO,62.04,18,62.05,7,62.05,660.0
8631,KO,62.04,34,62.06,12,62.05,3.0
8632,KO,62.05,37,62.07,13,62.06,7.0
8633,KO,62.05,25,62.06,17,62.06,100.0
8634,KO,62.06,5,62.07,23,62.06,91.0
8635,KO,62.05,24,62.07,30,62.06,100.0
8636,KO,62.06,25,62.07,21,62.06,23.0
8637,KO,62.07,31,62.08,11,62.07,912.0
8638,KO,62.07,1,62.08,22,62.075,100.0
8639,KO,62.07,13,62.08,13,62.07,71.0
8640,KO,62.08,36,62.09,2,62.09,200.0
8641,KO,62.09,21,62.1,10,62.1,20.0
8642,KO,62.09,14,62.1,11,62.095,200.0
8643,KO,62.09,35,62.11,15,62.1,100.0
8644,KO,62.09,13,62.1,20,62.1,500.0
8645,KO,62.09,13,62.1,14,62.09,53.0
8646,KO,62.09,12,62.1,19,62.095,100.0
8647,KO,62.08,14,62.09,38,62.09,529.0
8648,KO,62.07,21,62.09,31,62.08,63.0
8649,KO,62.07,37,62.09,21,62.08,75.0
8650,KO,62.07,35,62.09,21,62.08,46.0
8651,KO,62.07,13,62.08,9,62.075,100.0
8652,KO,62.07,9,62.08,30,62.07,30.0
8653,KO,62.07,5,62.08,37,62.07,25.0
8654,KO,62.07,14,62.08,9,62.075,33.0
8655,KO,62.07,8,62.08,28,62.07,50.0
8656,KO,62.06,17,62.07,24,62.07,400.0
8657,KO,62.07,20,62.08,19,62.07,500.0
8658,KO,62.07,26,62.08,19,62.07,23.0
8659,KO,62.07,35,62.09,23,62.08,95.0
8660,KO,62.08,24,62.09,21,62.08,307.0
8661,KO,62.08,46,62.09,2,62.09,100.0
8662,KO,62.07,16,62.08,33,62.08,200.0
8663,KO,62.06,12,62.07,31,62.07,200.0
8664,KO,62.07,41,62.08,17,62.07,60.0
8665,KO,62.08,47,62.09,20,62.08,300.0
8666,KO,62.09,26,62.1,21,62.09,500.0
8667,KO,62.09,42,62.1,2,62.1,100.0
8668,KO,62.09,44,62.1,2,62.1,207.0
8669,KO,62.09,44,62.1,2,62.1,174.0
8670,KO,62.1,38,62.11,17,62.1,100.0
8671,KO,62.09,31,62.11,21,62.1,100.0
8672,KO,62.09,15,62.1,34,62.1,100.0
8673,KO,62.08,24,62.1,53,62.09,100.0
8674,KO,62.09,8,62.1,50,62.09,300.0
8675,KO,62.09,34,62.1,29,62.09,197.0
8676,KO,62.08,17,62.09,35,62.09,1025.0
8677,KO,62.07,22,62.08,49,62.08,1200.0
8678,KO,62.08,31,62.09,29,62.08,85.0
8679,KO,62.08,31,62.09,19,62.08,45.0
8680,KO,62.07,38,62.08,4,62.08,400.0
8681,KO,62.07,23,62.08,38,62.08,15.0
8682,KO,62.07,7,62.08,38,62.07,1100.0
8683,KO,62.05,20,62.06,45,62.06,100.0
8684,KO,62.04,9,62.05,26,62.05,24.0
8685,KO,62.04,9,62.05,26,62.05,1.0
8686,KO,62.03,16,62.05,58,62.04,1000.0
8687,KO,62.02,11,62.03,42,62.03,900.0
8688,KO,62.01,25,62.03,38,62.02,200.0
8689,KO,62.02,13,62.03,22,62.02,69.0
8690,KO,62.02,13,62.03,6,62.025,1.0
8691,KO,62.02,46,62.04,28,62.03,106.0
8692,KO,62.03,1,62.04,37,62.03,200.0
8693,KO,62.02,21,62.04,40,62.03,100.0
8694,KO,62.02,11,62.03,28,62.02,200.0
8695,KO,62.02,6,62.03,35,62.02,100.0
8696,KO,62.01,15,62.02,21,62.01,100.0
8697,KO,62.01,36,62.02,3,62.02,300.0
8698,KO,62.03,34,62.04,6,62.04,600.0
8699,KO,62.04,32,62.05,23,62.04,300.0
8700,KO,62.03,21,62.04,13,62.04,900.0
8701,KO,62.03,31,62.04,10,62.04,3.0
8702,KO,62.04,12,62.05,25,62.045,200.0
8703,KO,62.04,1,62.05,41,62.04,100.0
8704,KO,62.04,17,62.05,22,62.04,4.0
8705,KO,62.03,16,62.05,45,62.04,100.0
8706,KO,62.03,23,62.04,14,62.035,200.0
8707,KO,62.04,42,62.05,26,62.04,200.0
8708,KO,62.04,20,62.05,14,62.05,85.0
8709,KO,62.03,24,62.05,43,62.04,674.0
8710,KO,62.04,9,62.05,29,62.04,100.0
8711,KO,62.04,9,62.05,31,62.04,300.0
8712,KO,62.04,9,62.05,29,62.04,100.0
8713,KO,62.04,46,62.06,29,62.05,45.0
8714,KO,62.05,17,62.06,27,62.055,23.0
8715,KO,62.05,7,62.06,48,62.05,300.0
8716,KO,62.04,19,62.06,43,62.05,200.0
8717,KO,62.04,18,62.05,1,62.05,85.0
8718,KO,62.05,22,62.06,26,62.05,73.0
8719,KO,62.05,4,62.06,41,62.05,230.0
8720,KO,62.03,22,62.04,30,62.04,321.0
8721,KO,62.04,32,62.05,25,62.04,10.0
8722,KO,62.04,9,62.05,46,62.04,100.0
8723,KO,62.04,9,62.05,39,62.04,100.0
8724,KO,62.04,9,62.05,38,62.04,100.0
8725,KO,62.03,2,62.04,48,62.03,124.0
8726,KO,62.03,1,62.04,46,62.03,200.0
8727,KO,62.03,9,62.04,44,62.03,200.0
8728,KO,62.03,2,62.04,50,62.03,100.0
8729,KO,62.02,20,62.03,35,62.03,200.0
8730,KO,62.01,25,62.03,53,62.02,118.0
8731,KO,62.01,37,62.02,14,62.02,82.0
8732,KO,62.01,62,62.03,24,62.02,524.0
8733,KO,62.03,20,62.04,28,62.03,111.0
8734,KO,62.03,4,62.04,39,62.035,100.0
8735,KO,62.03,10,62.04,28,62.035,100.0
8736,KO,62.02,21,62.04,31,62.03,100.0
8737,KO,62.02,22,62.04,32,62.03,17.0
8738,KO,62.02,1,62.03,37,62.02,700.0
8739,KO,62.02,4,62.03,31,62.02,100.0
8740,KO,62.01,33,62.02,26,62.02,22.0
8741,KO,62.01,11,62.02,26,62.01,77.0
8742,KO,62.01,35,62.02,14,62.02,323.0
8743,KO,62.03,21,62.04,23,62.03,186.0
8744,KO,62.02,27,62.04,50,62.03,400.0
8745,KO,62.03,19,62.04,19,62.035,92.0
8746,KO,62.02,22,62.04,40,62.03,100.0
8747,KO,62.02,24,62.04,41,62.03,154.0
8748,KO,62.03,3,62.04,34,62.03,100.0
8749,KO,62.02,1,62.03,50,62.02,100.0
8750,KO,62.01,20,62.02,20,62.015,100.0
8751,KO,62.0,17,62.01,20,62.01,200.0
8752,KO,62.0,17,62.01,20,62.01,255.0
8753,KO,62.01,17,62.02,17,62.015,69.0
8754,KO,62.01,51,62.03,27,62.02,46.0
8755,KO,62.01,57,62.02,3,62.02,300.0
8756,KO,62.01,28,62.02,27,62.02,250.0
8757,KO,62.01,11,62.02,37,62.01,41.0
8758,KO,62.01,3,62.02,41,62.01,85.0
8759,KO,62.01,3,62.02,41,62.01,85.0
8760,KO,62.0,19,62.01,20,62.01,100.0
8761,KO,62.0,2,62.01,44,62.0,79.0
8762,KO,62.01,38,62.02,24,62.01,324.0
8763,KO,62.02,16,62.03,19,62.02,423.0
8764,KO,62.02,1,62.03,44,62.025,100.0
8765,KO,62.01,28,62.02,26,62.02,100.0
8766,KO,62.01,32,62.03,43,62.02,300.0
8767,KO,62.01,25,62.02,37,62.02,500.0
8768,KO,62.0,18,62.01,38,62.01,492.0
8769,KO,62.01,9,62.02,16,62.01,624.0
8770,KO,62.01,18,62.02,22,62.01,29.0
8771,KO,62.01,6,62.02,46,62.01,72.0
8772,KO,62.0,21,62.01,50,62.01,228.0
8773,KO,62.0,25,62.01,14,62.005,300.0
8774,KO,62.01,14,62.02,24,62.01,302.0
8775,KO,62.01,3,62.02,35,62.01,133.0
8776,KO,62.01,30,62.02,24,62.01,1000.0
8777,KO,62.01,45,62.03,25,62.02,12.0
8778,KO,62.01,43,62.03,25,62.02,100.0
8779,KO,62.02,1,62.03,38,62.025,100.0
8780,KO,62.02,23,62.03,15,62.025,200.0
8781,KO,62.02,38,62.04,22,62.03,85.0
8782,KO,62.03,25,62.04,18,62.03,1.0
8783,KO,62.03,24,62.04,18,62.035,100.0
8784,KO,62.03,10,62.04,35,62.03,170.0
8785,KO,62.03,1,62.04,48,62.03,130.0
8786,KO,62.02,21,62.04,48,62.03,300.0
8787,KO,62.03,34,62.04,23,62.03,23.0
8788,KO,62.03,29,62.04,23,62.035,23.0
8789,KO,62.03,16,62.04,23,62.035,400.0
8790,KO,62.01,29,62.02,33,62.02,8.0
8791,KO,62.01,34,62.02,18,62.02,192.0
8792,KO,62.02,33,62.03,23,62.02,1300.0
8793,KO,62.02,22,62.03,17,62.025,100.0
8794,KO,62.01,34,62.02,40,62.02,300.0
8795,KO,62.0,23,62.01,30,62.01,15.0
8796,KO,62.01,1,62.02,41,62.01,45.0
8797,KO,62.0,27,62.01,34,62.01,15.0
8798,KO,62.0,21,62.01,23,62.005,1.0
8799,KO,62.01,34,62.02,26,62.01,1.0
8800,KO,62.01,1,62.02,48,62.01,3.0
8801,KO,62.0,25,62.01,34,62.01,21.0
8802,KO,62.0,45,62.01,12,62.01,3.0
8803,KO,61.99,26,62.0,32,62.0,684.0
8804,KO,61.98,24,61.99,39,61.99,143.0
8805,KO,61.99,13,62.0,39,61.99,101.0
8806,KO,61.98,23,62.0,54,61.99,700.0
8807,KO,61.98,18,61.99,17,61.985,100.0
8808,KO,61.99,40,62.0,23,61.99,478.0
8809,KO,61.99,41,62.0,8,62.0,85.0
8810,KO,61.99,49,62.0,3,62.0,330.0
8811,KO,61.99,22,62.0,28,62.0,100.0
8812,KO,61.98,25,61.99,38,61.99,445.0
8813,KO,61.97,29,61.98,32,61.98,46.0
8814,KO,61.97,22,61.98,17,61.975,100.0
8815,KO,61.97,40,61.98,1,61.98,85.0
8816,KO,61.97,40,61.98,1,61.98,170.0
8817,KO,61.98,24,61.99,22,61.98,67.0
8818,KO,61.98,26,62.0,32,61.99,401.0
8819,KO,61.99,46,62.0,11,62.0,100.0
8820,KO,61.99,2,62.0,43,61.995,100.0
